,trial_identifier,cro_involved,withdrawals,enrolled,start_date,completion_date,estimated_completion_date,dropout_rate,country,city,cro_name_standardized
18305,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,United States,Portland,Parexel
18306,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,United States,Philadelphia,Parexel
18307,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,United States,Nashville,Parexel
18308,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,United States,Houston,Parexel
18309,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Australia,East Melbourne,Parexel
18310,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Australia,Wollongong,Parexel
18311,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Australia,Woodville South,Parexel
18312,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Canada,Victoria,Parexel
18313,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Canada,Barrie,Parexel
18314,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Canada,Toronto,Parexel
18315,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Canada,Montreal,Parexel
18316,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,China,Beijing,Parexel
18317,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,China,Chengdu,Parexel
18318,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,China,Harbin,Parexel
18319,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,China,Shanghai,Parexel
18320,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,China,Shanghai,Parexel
18321,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,China,Shanghai,Parexel
18322,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,China,Wuhan,Parexel
18323,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,China,Zhengzhou City,Parexel
18324,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,France,Bordeaux,Parexel
18325,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,France,Marseille Cedex 9,Parexel
18326,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,France,Montpellier,Parexel
18327,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,France,Montpellier,Parexel
18328,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,France,Poitiers,Parexel
18329,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,France,Saint-Priez En Jarez,Parexel
18330,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,France,Villejuif Cedex,Parexel
18331,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Germany,Berlin,Parexel
18332,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Germany,Dresden,Parexel
18333,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Germany,Essen,Parexel
18334,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Germany,Hamburg,Parexel
18335,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Germany,Marburg,Parexel
18336,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Italy,Bologna,Parexel
18337,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Italy,Castelfranco Veneto,Parexel
18338,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Italy,Firenze,Parexel
18339,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Italy,Milano,Parexel
18340,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Italy,Milano,Parexel
18341,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Italy,Napoli,Parexel
18342,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Italy,Pavia,Parexel
18343,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Italy,Pisa,Parexel
18344,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Italy,Roma,Parexel
18345,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,"Korea, Republic of",Seoul,Parexel
18346,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,"Korea, Republic of",Seoul,Parexel
18347,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,"Korea, Republic of",Seoul,Parexel
18348,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,"Korea, Republic of",Seoul,Parexel
18349,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,"Korea, Republic of",Yongin-si,Parexel
18350,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Netherlands,Amsterdam,Parexel
18351,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Netherlands,Maastricht,Parexel
18352,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Netherlands,Zwolle,Parexel
18353,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Spain,Barcelona,Parexel
18354,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Spain,Barcelona,Parexel
18355,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Spain,Madrid,Parexel
18356,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Spain,Madrid,Parexel
18357,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Spain,Madrid,Parexel
18358,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Spain,Malaga,Parexel
18359,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Spain,Pamplona,Parexel
18360,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Spain,Santander,Parexel
18361,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Spain,València,Parexel
18362,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Taiwan,Kaohsiung,Parexel
18363,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Taiwan,Taipei,Parexel
18364,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Taiwan,Taoyuan,Parexel
18365,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,Taiwan,Yung Kang City,Parexel
18366,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,United Kingdom,Cambridge,Parexel
18367,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,United Kingdom,London,Parexel
18368,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,United Kingdom,London,Parexel
18369,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,United Kingdom,Manchester,Parexel
18370,NCT06792695,Parexel,,120.0,2025-03-12,,2027-03-24,,United Kingdom,Wirral,Parexel
18399,NCT06398730,Fortrea,,24.0,2024-07-02,,2026-01-31,,United States,Nashville,Fortrea
18401,NCT05293938,Syneos Health,,0.0,2022-03-28,,2023-06-30,,United States,San Diego,Syneos Health
18403,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Birmingham,Syneos Health
18404,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Los Angeles,Syneos Health
18405,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Palo Alto,Syneos Health
18406,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Aurora,Syneos Health
18407,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Hartford,Syneos Health
18408,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Gainesville,Syneos Health
18409,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Atlanta,Syneos Health
18410,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Chicago,Syneos Health
18411,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Boston,Syneos Health
18412,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Ann Arbor,Syneos Health
18413,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Saint Louis,Syneos Health
18414,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Bronx,Syneos Health
18415,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,New York City,Syneos Health
18416,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,New York,Syneos Health
18417,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,New York,Syneos Health
18418,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Charlotte,Syneos Health
18419,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Cleveland,Syneos Health
18420,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Portland,Syneos Health
18421,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Philadelphia,Syneos Health
18422,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Pittsburgh,Syneos Health
18423,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Wynnewood,Syneos Health
18424,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Charleston,Syneos Health
18425,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Austin,Syneos Health
18426,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Houston,Syneos Health
18427,NCT05174767,Syneos Health,,115.0,2022-05-27,2023-12-11,2029-12-06,,United States,Plano,Syneos Health
18428,NCT06334211,"InClin, Inc.",,64.0,2024-04-16,2024-09-20,,,Australia,Randwick,InClin
18429,NCT04691115,Covance,1.0,97.0,2020-12-16,2021-12-08,,0.0103092783505154,United Kingdom,Leeds,Fortrea
18450,NCT05032352,ClinLogix. LLC,,55.0,2022-01-28,2022-10-28,,,United States,Duarte,Clinlogix
18451,NCT05032352,ClinLogix. LLC,,55.0,2022-01-28,2022-10-28,,,United States,Washington,Clinlogix
18452,NCT05032352,ClinLogix. LLC,,55.0,2022-01-28,2022-10-28,,,United States,Washington,Clinlogix
18453,NCT05032352,ClinLogix. LLC,,55.0,2022-01-28,2022-10-28,,,United States,Jupiter,Clinlogix
18454,NCT05032352,ClinLogix. LLC,,55.0,2022-01-28,2022-10-28,,,United States,Atlanta,Clinlogix
18455,NCT05032352,ClinLogix. LLC,,55.0,2022-01-28,2022-10-28,,,United States,Evanston,Clinlogix
18456,NCT05032352,ClinLogix. LLC,,55.0,2022-01-28,2022-10-28,,,United States,Kansas City,Clinlogix
18457,NCT05032352,ClinLogix. LLC,,55.0,2022-01-28,2022-10-28,,,United States,Baton Rouge,Clinlogix
18458,NCT05032352,ClinLogix. LLC,,55.0,2022-01-28,2022-10-28,,,United States,Philadelphia,Clinlogix
18459,NCT05032352,ClinLogix. LLC,,55.0,2022-01-28,2022-10-28,,,United States,San Antonio,Clinlogix
18460,NCT05032352,ClinLogix. LLC,,55.0,2022-01-28,2022-10-28,,,United States,San Antonio,Clinlogix
18461,NCT05032352,ClinLogix. LLC,,55.0,2022-01-28,2022-10-28,,,United States,Wichita Falls,Clinlogix
18462,NCT05032352,ClinLogix. LLC,,55.0,2022-01-28,2022-10-28,,,United States,Fairfax,Clinlogix
18463,NCT05032352,ClinLogix. LLC,,55.0,2022-01-28,2022-10-28,,,United States,Fredericksburg,Clinlogix
18464,NCT05032352,ClinLogix. LLC,,55.0,2022-01-28,2022-10-28,,,United States,Everett,Clinlogix
18465,NCT05032352,ClinLogix. LLC,,55.0,2022-01-28,2022-10-28,,,United States,Vancouver,Clinlogix
18466,NCT05032352,ClinLogix. LLC,,55.0,2022-01-28,2022-10-28,,,United States,Morgantown,Clinlogix
18467,NCT05032352,ClinLogix. LLC,,55.0,2022-01-28,2022-10-28,,,United States,Milwaukee,Clinlogix
18468,NCT05668650,Syneos Health,,174.0,2023-08-15,,2024-08-31,,Argentina,Viedma,Syneos Health
18544,NCT05437419,Parexel,,32.0,2022-08-10,2023-07-20,,,United States,Tustin,Parexel
18545,NCT05437419,Parexel,,32.0,2022-08-10,2023-07-20,,,United States,Doral,Parexel
18546,NCT05437419,Parexel,,32.0,2022-08-10,2023-07-20,,,United States,Miami Lakes,Parexel
18547,NCT05437419,Parexel,,32.0,2022-08-10,2023-07-20,,,United States,Miami Lakes,Parexel
18548,NCT05437419,Parexel,,32.0,2022-08-10,2023-07-20,,,United States,Miami,Parexel
18549,NCT05437419,Parexel,,32.0,2022-08-10,2023-07-20,,,United States,Miami,Parexel
18550,NCT05437419,Parexel,,32.0,2022-08-10,2023-07-20,,,United States,Winter Park,Parexel
18551,NCT05437419,Parexel,,32.0,2022-08-10,2023-07-20,,,United States,Mesquite,Parexel
18552,NCT04532957,Covance,,24.0,2020-08-11,2020-10-08,,,United States,Daytona Beach,Fortrea
18648,NCT05848440,Parexel,,48.0,2023-05-02,2023-11-13,,,United Kingdom,Harrow,Parexel
18687,NCT05278845,Syneos Health,,22.0,2022-02-12,2022-06-14,,,Canada,Quebec,Syneos Health
18689,NCT04731298,PRA Health Sciences,,2.0,2021-05-25,2022-04-21,,,Australia,Melbourne,ICON plc
18690,NCT04731298,PRA Health Sciences,,2.0,2021-05-25,2022-04-21,,,Australia,Randwick,ICON plc
18691,NCT04731298,PRA Health Sciences,,2.0,2021-05-25,2022-04-21,,,Canada,Montréal,ICON plc
18692,NCT04731298,PRA Health Sciences,,2.0,2021-05-25,2022-04-21,,,Israel,Haifa,ICON plc
18693,NCT04731298,PRA Health Sciences,,2.0,2021-05-25,2022-04-21,,,Israel,Jerusalem,ICON plc
18694,NCT04187508,Parexel,,0.0,2020-02-06,,2021-11-10,,Canada,Calgary,Parexel
18695,NCT04187508,Parexel,,0.0,2020-02-06,,2021-11-10,,Canada,Edmonton,Parexel
18696,NCT04187508,Parexel,,0.0,2020-02-06,,2021-11-10,,Canada,Vancouver,Parexel
18697,NCT04187508,Parexel,,0.0,2020-02-06,,2021-11-10,,Canada,Hamilton,Parexel
18698,NCT04187508,Parexel,,0.0,2020-02-06,,2021-11-10,,Canada,Saskatoon,Parexel
18699,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,United States,Bakersfield,Syneos Health
18700,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,United States,Palm Springs,Syneos Health
18701,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,United States,Denver,Syneos Health
18702,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,United States,Fort Pierce,Syneos Health
18703,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,United States,Miami,Syneos Health
18704,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,United States,Orlando,Syneos Health
18705,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,United States,Kansas City,Syneos Health
18706,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,United States,Omaha,Syneos Health
18707,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Argentina,Ciudad Autónoma de Buenos Aires,Syneos Health
18708,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Argentina,Buenos Aires,Syneos Health
18709,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Argentina,Buenos Aires,Syneos Health
18710,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Canada,Montreal,Syneos Health
18711,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Canada,Montreal,Syneos Health
18712,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,France,Paris,Syneos Health
18713,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,France,Tourcoing cedex,Syneos Health
18714,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Germany,Frankfurt,Syneos Health
18715,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Germany,Koeln,Syneos Health
18716,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Germany,Berlin,Syneos Health
18717,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Germany,Hamburg,Syneos Health
18718,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Italy,Bergamo,Syneos Health
18719,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Italy,Milano,Syneos Health
18720,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Portugal,Porto,Syneos Health
18721,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Portugal,Vila Nova de Gaia,Syneos Health
18722,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Puerto Rico,San Juan,Syneos Health
18723,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,South Africa,Durban,Syneos Health
18724,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,South Africa,Johannesburg,Syneos Health
18725,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,South Africa,Parow,Syneos Health
18726,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,South Africa,Vosloorus Ext 2,Syneos Health
18727,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Spain,Barcelona,Syneos Health
18728,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Spain,Barcelona,Syneos Health
18729,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Spain,Barcelona,Syneos Health
18730,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Spain,Bilbao,Syneos Health
18731,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Spain,Elche,Syneos Health
18732,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Spain,La Laguna-Tenerife,Syneos Health
18733,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Spain,Madrid,Syneos Health
18734,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Spain,Madrid,Syneos Health
18735,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Spain,Madrid,Syneos Health
18736,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Spain,Madrid,Syneos Health
18737,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Spain,Madrid,Syneos Health
18738,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Spain,Murcia,Syneos Health
18739,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Spain,Palma de Mallorca,Syneos Health
18740,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Spain,Sant Boi de Llobregat,Syneos Health
18741,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Spain,Valencia,Syneos Health
18742,NCT04900038,Syneos Health,75.0,85.0,2021-08-18,2022-11-22,,0.8823529411764706,Spain,Vigo,Syneos Health
18743,NCT04532918,Parexel,,14.0,2020-09-10,2020-11-23,,,Germany,Berlin,Parexel
18744,NCT04706962,Syneos Health,,70.0,2021-03-04,,2025-12-31,,United States,Detroit,Syneos Health
18745,NCT04706962,Syneos Health,,70.0,2021-03-04,,2025-12-31,,United States,Grand Rapids,Syneos Health
18746,NCT04706962,Syneos Health,,70.0,2021-03-04,,2025-12-31,,United States,Gettysburg,Syneos Health
18747,NCT04706962,Syneos Health,,70.0,2021-03-04,,2025-12-31,,United States,Dallas,Syneos Health
18748,NCT04706962,Syneos Health,,70.0,2021-03-04,,2025-12-31,,United States,Houston,Syneos Health
18749,NCT04706962,Syneos Health,,70.0,2021-03-04,,2025-12-31,,Canada,Montréal,Syneos Health
18750,NCT05909644,Celerion,,20.0,2023-07-05,2023-08-30,,,United States,Tempe,Celerion
18751,NCT05133518,Worldwide Clinical Trials,,338.0,2021-07-20,2022-10-26,,,United States,Rancho Cordova,Worldwide Clinical Trials
18752,NCT05133518,Worldwide Clinical Trials,,338.0,2021-07-20,2022-10-26,,,United States,Jacksonville,Worldwide Clinical Trials
18753,NCT05133518,Worldwide Clinical Trials,,338.0,2021-07-20,2022-10-26,,,United States,W. Fargo,Worldwide Clinical Trials
18829,NCT05569421,Parexel,1.0,108.0,2022-10-11,2023-04-14,,0.0092592592592592,United States,Glendale,Parexel
18830,NCT04241315,Clinipace Worldwide,1.0,112.0,2020-03-26,2021-10-07,,0.0089285714285714,United States,Stamford,Clinipace
18831,NCT04241315,Clinipace Worldwide,1.0,112.0,2020-03-26,2021-10-07,,0.0089285714285714,United States,Iowa City,Clinipace
18832,NCT04241315,Clinipace Worldwide,1.0,112.0,2020-03-26,2021-10-07,,0.0089285714285714,United States,Boston,Clinipace
18833,NCT04241315,Clinipace Worldwide,1.0,112.0,2020-03-26,2021-10-07,,0.0089285714285714,United States,Ann Arbor,Clinipace
18834,NCT04241315,Clinipace Worldwide,1.0,112.0,2020-03-26,2021-10-07,,0.0089285714285714,United States,Rochester,Clinipace
18835,NCT04241315,Clinipace Worldwide,1.0,112.0,2020-03-26,2021-10-07,,0.0089285714285714,United States,Cleveland,Clinipace
18836,NCT04241315,Clinipace Worldwide,1.0,112.0,2020-03-26,2021-10-07,,0.0089285714285714,United States,Philadelphia,Clinipace
18837,NCT04241315,Clinipace Worldwide,1.0,112.0,2020-03-26,2021-10-07,,0.0089285714285714,United States,Pittsburgh,Clinipace
18838,NCT04241315,Clinipace Worldwide,1.0,112.0,2020-03-26,2021-10-07,,0.0089285714285714,United States,Pittsburgh,Clinipace
18839,NCT04241315,Clinipace Worldwide,1.0,112.0,2020-03-26,2021-10-07,,0.0089285714285714,United States,Houston,Clinipace
18840,NCT04241315,Clinipace Worldwide,1.0,112.0,2020-03-26,2021-10-07,,0.0089285714285714,United States,Charlottesville,Clinipace
18841,NCT04241315,Clinipace Worldwide,1.0,112.0,2020-03-26,2021-10-07,,0.0089285714285714,United States,Seattle,Clinipace
18842,NCT06189638,Parexel,,90.0,2024-01-30,,2027-04-30,,United States,Vista,Parexel
18843,NCT06189638,Parexel,,90.0,2024-01-30,,2027-04-30,,United States,Miami,Parexel
18844,NCT06189638,Parexel,,90.0,2024-01-30,,2027-04-30,,United States,Tampa,Parexel
18845,NCT05127915,ICON plc,,854.0,2023-01-27,,2026-05-31,,United States,Aurora,ICON plc
18846,NCT05127915,ICON plc,,854.0,2023-01-27,,2026-05-31,,United States,Indianapolis,ICON plc
18847,NCT04142424,Parexel,,73.0,2019-10-28,2021-11-12,,,United States,Glendale,Parexel
18848,NCT04907968,PSI CRO,,31.0,2021-06-11,2023-10-03,,,United States,Grand Rapids,PSI CRO
18925,NCT06495918,Fortrea,,825.0,2024-11-27,,2027-01-08,,United States,Gilbert,Fortrea
18926,NCT06495918,Fortrea,,825.0,2024-11-27,,2027-01-08,,United States,Phoenix,Fortrea
18927,NCT06495918,Fortrea,,825.0,2024-11-27,,2027-01-08,,United States,Phoenix,Fortrea
