fei_number,cro_name_standardized,inspection_id,date_of_inspection,type_of_issue,classification,act/cfr_number,short_description,publish_date,form_483_flag,warning_letter_flag,download,source,record_id,specialization,notable_client,trial_identifier,withdrawals,enrolled,start_date,completion_date,estimated_completion_date,dropout_rate,country,city
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,Japan,Shizuoka
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,"Korea, Republic of",Anyang
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,"Korea, Republic of",Busan
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,"Korea, Republic of",Busan
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,"Korea, Republic of",Cheongju
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,"Korea, Republic of",Jeonju
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,"Korea, Republic of",Jinju
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,"Korea, Republic of",Seoul
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,"Korea, Republic of",Seoul
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,"Korea, Republic of",Seoul
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,"Korea, Republic of",Seoul
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,"Korea, Republic of",Seoul
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,"Korea, Republic of",Seoul
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,"Korea, Republic of",Seoul
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,"Korea, Republic of",Seoul
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,"Korea, Republic of",Seoul
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,"Korea, Republic of",Seoul
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,"Korea, Republic of",Seoul
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,"Korea, Republic of",Seoul
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,Spain,Barcelona
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,Spain,Pamplona
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,Spain,Valencia
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,Taiwan,Kaohsiung
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,Taiwan,Taichung
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,Taiwan,Taipei
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,Taiwan,Taipei
,Syneos Health,,,,,,,,,,,ClinicalTrials,,Full-service,"Eli Lilly, Johnson & Johnson",NCT04879368,,450.0,2021-06-01,,2025-06-01,,Taiwan,Taipei
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,United States,Little Rock
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,United States,Little Rock
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,United States,Fountain Valley
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,United States,Lancaster
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,United States,Fresh Meadows
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,United States,Charlotte
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,United States,McAllen
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,United States,Pflugerville
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,United States,Riverton
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,United States,West Jordan
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,"Korea, Republic of",Haeundae
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,"Korea, Republic of",Bugok
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,"Korea, Republic of",Wŏnju
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,"Korea, Republic of",Daegu
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,"Korea, Republic of",Ansan
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,"Korea, Republic of",Seocho
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,"Korea, Republic of",Junggu
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,Poland,Bydgoszcz
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,Poland,Wrocław
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,Poland,Łódź
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,Poland,Katowice
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,Ukraine,Kharkiv
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,Ukraine,Kherson
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,Ukraine,Kyiv
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,Ukraine,Kyiv
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,Ukraine,Obukhiv
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,Ukraine,Luts'k
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,Ukraine,Vinnytsia
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,Ukraine,Vinnytsya
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT04596293,,38.0,2021-06-11,2022-05-17,,,Ukraine,Kyiv
,Worldwide Clinical Trials,,,,,,,,,,,ClinicalTrials,,"Mid-sized, flexible","Pfizer, J&J",NCT03602781,,0.0,2018-08-31,,2019-06-30,,United States,Chicago
,Worldwide Clinical Trials,,,,,,,,,,,ClinicalTrials,,"Mid-sized, flexible","Pfizer, J&J",NCT03602781,,0.0,2018-08-31,,2019-06-30,,United States,Charleston
,Worldwide Clinical Trials,,,,,,,,,,,ClinicalTrials,,"Mid-sized, flexible","Pfizer, J&J",NCT03602781,,0.0,2018-08-31,,2019-06-30,,Canada,Calgary
,Worldwide Clinical Trials,,,,,,,,,,,ClinicalTrials,,"Mid-sized, flexible","Pfizer, J&J",NCT03602781,,0.0,2018-08-31,,2019-06-30,,Canada,Toronto
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT03517488,,150.0,2018-07-10,2022-06-01,,,United States,Los Angeles
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT03517488,,150.0,2018-07-10,2022-06-01,,,United States,Los Angeles
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT03517488,,150.0,2018-07-10,2022-06-01,,,United States,San Diego
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT03517488,,150.0,2018-07-10,2022-06-01,,,United States,San Francisco
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT03517488,,150.0,2018-07-10,2022-06-01,,,United States,Atlanta
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT03517488,,150.0,2018-07-10,2022-06-01,,,United States,Chicago
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT03517488,,150.0,2018-07-10,2022-06-01,,,United States,Fairway
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT03517488,,150.0,2018-07-10,2022-06-01,,,United States,Detroit
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT03517488,,150.0,2018-07-10,2022-06-01,,,United States,New York
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT03517488,,150.0,2018-07-10,2022-06-01,,,United States,New York
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT03517488,,150.0,2018-07-10,2022-06-01,,,United States,Portland
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT03517488,,150.0,2018-07-10,2022-06-01,,,United States,Philadelphia
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT03517488,,150.0,2018-07-10,2022-06-01,,,United States,Pittsburgh
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT03517488,,150.0,2018-07-10,2022-06-01,,,United States,Houston
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT03517488,,150.0,2018-07-10,2022-06-01,,,United States,Salt Lake City
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT03517488,,150.0,2018-07-10,2022-06-01,,,United States,Charlottesville
,ICON plc,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Bristol Myers Squibb",NCT03517488,,150.0,2018-07-10,2022-06-01,,,United States,Seattle
,Charles River,,,,,,,,,,,ClinicalTrials,,"Preclinical, early-phase","Biogen, Regeneron",NCT05572190,,78.0,2022-09-27,,2024-03-20,,United States,Cincinnati
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT03347708,,60.0,2018-02-26,2022-02-01,,,United States,Birmingham
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT03347708,,60.0,2018-02-26,2022-02-01,,,United States,Los Angeles
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT03347708,,60.0,2018-02-26,2022-02-01,,,United States,San Diego
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT03347708,,60.0,2018-02-26,2022-02-01,,,United States,Santa Monica
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT03347708,,60.0,2018-02-26,2022-02-01,,,United States,Edgewood
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT03347708,,60.0,2018-02-26,2022-02-01,,,United States,Shreveport
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT03347708,,60.0,2018-02-26,2022-02-01,,,United States,Chesterfield
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT03347708,,60.0,2018-02-26,2022-02-01,,,United States,New York
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT03347708,,60.0,2018-02-26,2022-02-01,,,United States,Charlotte
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT03347708,,60.0,2018-02-26,2022-02-01,,,United States,Edmond
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT03347708,,60.0,2018-02-26,2022-02-01,,,United States,Charleston
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT03347708,,60.0,2018-02-26,2022-02-01,,,United States,Memphis
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT03347708,,60.0,2018-02-26,2022-02-01,,,United States,Draper
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT03347708,,60.0,2018-02-26,2022-02-01,,,United States,Richmond
,Worldwide Clinical Trials,,,,,,,,,,,ClinicalTrials,,"Mid-sized, flexible","Pfizer, J&J",NCT04767035,,25.0,2020-12-01,2021-01-14,,,United States,San Antonio
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT03608618,,14.0,2018-08-27,2021-02-11,,,United States,Rockville
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT03608618,,14.0,2018-08-27,2021-02-11,,,United States,Boston
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT03608618,,14.0,2018-08-27,2021-02-11,,,United States,Saint Louis
,CTI Clinical,,,,,,,,,,,ClinicalTrials,,Full-service,"Amgen, BMS",NCT03608618,,14.0,2018-08-27,2021-02-11,,,United States,Hackensack
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT05636852,,15.0,2023-04-24,2024-06-08,,,United States,Baltimore
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT05636852,,15.0,2023-04-24,2024-06-08,,,United States,Rochester
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT05636852,,15.0,2023-04-24,2024-06-08,,,United States,Jackson
,Fortrea,,,,,,,,,,,ClinicalTrials,,Full-service,"Pfizer, Sanofi",NCT05636852,,15.0,2023-04-24,2024-06-08,,,United States,Omaha
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01576523,,18.0,2012-04-30,2012-12-31,,,United States,Atlanta
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01576523,,18.0,2012-04-30,2012-12-31,,,United States,Chevy Chase
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01576523,,18.0,2012-04-30,2012-12-31,,,United States,Cincinnati
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01576523,,18.0,2012-04-30,2012-12-31,,,United States,Toledo
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01576523,,18.0,2012-04-30,2012-12-31,,,United States,Hershey
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01576523,,18.0,2012-04-30,2012-12-31,,,Germany,Berlin
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01576523,,18.0,2012-04-30,2012-12-31,,,Germany,Frankfurt
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT01576523,,18.0,2012-04-30,2012-12-31,,,Germany,Mainz
,Celerion,,,,,,,,,,,ClinicalTrials,,"Early-phase, bioanalytics","Pfizer, Gilead",NCT02749578,,14.0,2016-04-30,2016-05-31,,,United States,Tempe
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,United States,Glendale
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,United States,Phoenix
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,United States,La Jolla
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,United States,Los Angeles
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,United States,Thousand Oaks
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,United States,Aurora
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,United States,DeBary
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,United States,Boston
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,United States,Newark
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,United States,Bronx
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,United States,Great Neck
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,United States,New Hyde Park
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,United States,New York
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,United States,New York
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,United States,Columbus
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,United States,Oklahoma City
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,United States,Memphis
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,Argentina,Buenos Aires
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,Argentina,Cordoba
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,Argentina,Rosario
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,Australia,Adelaide
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,Australia,Clayton
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,Australia,Parkville
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,Australia,Westmead
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,Belgium,Brussels
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,Belgium,Bruxelles
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,Belgium,Leuven
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,Belgium,Liege
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,France,Bordeaux Cedex
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,France,Marseille
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,France,Paris Cedex 14
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,France,Strasbourg
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,France,Toulouse
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,Germany,Berlin
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,Germany,Kiel
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,Hungary,Budapest
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,Hungary,Debrecen
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,Hungary,Kaposvár
,Parexel,,,,,,,,,,,ClinicalTrials,,"Late-phase, full-service","GlaxoSmithKline, AstraZeneca",NCT02547922,81.0,147.0,2015-11-04,2019-11-26,,0.5510204081632653,Hungary,Szeged
